fixture_id,season_id,y_true,y_pred,p_home,p_draw,p_away
189758516,6435,H,A,0.3428413743351961,0.25122935856032763,0.4059292671044763
189758517,6526,D,A,0.18926242055001682,0.3253367463589454,0.4854008330910378
189758518,6527,H,A,0.2088057872910823,0.33456413050615086,0.45663008220276674
189758521,6435,A,D,0.23941728109983665,0.43240990288669784,0.32817281601346543
189758523,6597,A,A,0.24390932901603632,0.24599143629441847,0.5100992346895451
189758525,6527,A,A,0.28743528038398575,0.33428564939499467,0.3782790702210196
189758527,6484,H,A,0.2652742059767448,0.2707578297405821,0.463967964282673
189758531,6435,H,H,0.4777840217874407,0.37671220012986883,0.14550377808269047
189758532,6597,H,H,0.5970330416524137,0.2797052533213987,0.12326170502618769
189758533,6526,A,D,0.21285349465483155,0.41035775066974073,0.37678875467542766
189758534,6526,H,A,0.16009060102351183,0.404986485553658,0.4349229134228301
189758535,6527,D,A,0.17337546657393052,0.2615622872361232,0.5650622461899463
189758539,6484,D,H,0.44188424800680187,0.25657847770359554,0.3015372742896027
189758540,6484,H,H,0.40445819244677944,0.3973511289301705,0.19819067862305006
189758541,6484,H,H,0.4659671500261838,0.17478507710804492,0.3592477728657713
189758542,6526,A,H,0.482353904202906,0.35224592689203893,0.165400168905055
189758545,6435,D,H,0.41516870793468696,0.35477745689417406,0.23005383517113895
189758574,6527,H,D,0.2168711653665002,0.4234659222652622,0.3596629123682376
189758577,6527,H,H,0.3746535545760159,0.3197480157230468,0.3055984297009373
190444544,6435,D,H,0.41804445662845,0.2748933827004581,0.30706216067109193
190444545,6526,A,A,0.11596643618374959,0.2125369989733797,0.6714965648428707
193166609,6484,H,A,0.2282752070325532,0.21824426902358263,0.5534805239438642
193166610,6484,H,A,0.33159546287213454,0.27574326726764975,0.3926612698602158
193166611,6484,H,H,0.40462058289771025,0.3367632797449742,0.2586161373573156
193166612,6484,H,H,0.40370812750792145,0.2085209528320687,0.38777091966000987
193166616,6484,A,A,0.1505321072048346,0.24775218223473444,0.6017157105604309
193166617,6484,D,A,0.16309969968636492,0.183513675282997,0.6533866250306382
193166618,6484,H,H,0.604533013206404,0.21142140585217148,0.18404558094142462
193166619,6484,H,H,0.47450620798600085,0.3378980073076415,0.1875957847063577
193166620,6484,H,A,0.34531743699475287,0.2276459403931175,0.42703662261212966
193166621,6484,A,A,0.2674998014120329,0.30392611860429536,0.42857407998367175
193935346,6526,A,A,0.18259153360238858,0.3475773692462595,0.4698310971513519
193935347,6435,H,H,0.4177712585291521,0.41678115160574397,0.16544758986510394
193935348,6526,A,D,0.18169705707636263,0.4610645607774138,0.3572383821462236
193935349,6527,A,A,0.23161682721275034,0.2084051179545336,0.559978054832716
193935351,6435,D,A,0.29794248213598307,0.3356333481965935,0.36642416966742347
193935353,6526,D,A,0.2072105217442885,0.2692876046398425,0.523501873615869
193935354,6597,D,H,0.36061545251431354,0.331199787379256,0.3081847601064304
193935356,6527,H,A,0.18373514276875194,0.31974129325539635,0.4965235639758516
193935357,6527,D,A,0.266554777918753,0.2810727873489127,0.4523724347323343
193935359,6435,H,A,0.33273300364098163,0.33292804299601436,0.33433895336300395
193935361,6597,H,H,0.43111423590767695,0.4037496723459236,0.16513609174639943
193935362,6526,A,D,0.29766654692429334,0.36287595197989997,0.3394575010958067
193935363,6527,H,H,0.5453962316168969,0.3025373697036231,0.15206639867948002
193935365,6435,A,D,0.19121600662141833,0.46558564515632667,0.34319834822225515
193935366,6526,H,H,0.5782904444675186,0.26739987709674184,0.15430967843573962
193935369,6527,A,A,0.16534685455327922,0.24830039830669554,0.5863527471400253
193935370,6435,A,A,0.13712316953433495,0.4255583364829832,0.43731849398268197
193935371,6526,H,H,0.5056085651187107,0.3541663884058065,0.14022504647548284
193935372,6527,H,H,0.6523058039363407,0.24464137565439636,0.1030528204092629
193935374,6597,D,H,0.410952498752085,0.30976911680601465,0.27927838444190034
193935375,6435,A,D,0.2926540164190922,0.40286719225427686,0.3044787913266308
193935376,6526,D,H,0.3674415352958751,0.33016306423626546,0.3023954004678595
193935377,6527,H,D,0.2719252233432408,0.4005489330044287,0.3275258436523305
193935379,6435,D,A,0.1371911805466308,0.17378389645124784,0.6890249230021214
193935381,6597,A,A,0.28273521719924927,0.29637006633697976,0.4208947164637711
193935382,6597,A,D,0.30123259475635805,0.3563328399959844,0.3424345652476575
193935383,6597,D,H,0.6645408149795203,0.21020521976085285,0.12525396525962681
193935384,6597,H,H,0.8629508050393383,0.10885463868992469,0.028194556270736946
193935385,6597,H,H,0.6631757542610516,0.26808462103087655,0.06873962470807188
193935386,6526,D,D,0.3836572939082315,0.4120376015031139,0.2043051045886546
193935388,6435,H,H,0.5800835573001375,0.30671158838707824,0.11320485431278428
193935392,6527,D,A,0.06433457834192917,0.20252064306321071,0.7331447785948602
193935393,6435,H,D,0.3411357421404407,0.3984978606861298,0.26036639717342946
193935394,6526,H,H,0.3743586447927844,0.3593786426256607,0.2662627125815548
193935395,6597,H,H,0.5424156128638671,0.29744811844790475,0.16013626868822808
193935396,6527,H,H,0.43862270656302466,0.27604581181346005,0.28533148162351535
193935397,6526,H,H,0.7242388751558184,0.1481958932075011,0.12756523163668054
193935399,6435,H,A,0.19015237796826295,0.33435593680807824,0.4754916852236588
193935400,6435,A,A,0.08985081883386742,0.15414262468281117,0.7560065564833214
193935402,6435,H,H,0.5828624719627551,0.27229358418423,0.14484394385301497
195659456,6484,D,A,0.22303537150771202,0.35596906960735036,0.42099555888493767
195659457,6484,A,H,0.46199091974278816,0.2660403017229136,0.2719687785342982
195659458,6484,A,A,0.2725195470022124,0.15738059307632604,0.5700998599214616
195659459,6484,D,A,0.205166303023008,0.1903388784042236,0.6044948185727683
195659460,6484,H,H,0.40084322130603767,0.305480308434217,0.29367647025974536
195659461,6484,H,H,0.6644492714089403,0.23474063680884324,0.10081009178221642
195840961,6484,D,A,0.07705276966396137,0.23522889562362737,0.6877183347124113
196645413,6484,A,A,0.25947628482784274,0.2771007847087793,0.46342293046337796
196645415,6484,D,A,0.2449494497544292,0.2580716141795611,0.49697893606600974
196861243,6484,H,H,0.5968421055284362,0.2628031983941621,0.1403546960774017
197601582,6526,A,A,0.1634068882704956,0.4058643523341947,0.4307287593953098
197601583,6435,A,H,0.7888611154244123,0.17590360217497136,0.03523528240061631
197601584,6526,D,H,0.4700047389700205,0.3627541151357632,0.16724114589421618
197601585,6527,H,H,0.5918862617151982,0.23752488404485259,0.17058885423994924
197601586,6597,H,A,0.26205510263888826,0.30923087791049714,0.4287140194506147
197601587,6435,D,H,0.5692982327167039,0.2556570540614304,0.17504471322186566
197601588,6435,A,H,0.3924292589046982,0.2930221691491068,0.31454857194619495
197601589,6526,H,H,0.3577762730731544,0.2998327289068218,0.34239099802002376
197601590,6597,D,H,0.47479202221842387,0.3245567947675279,0.20065118301404827
197601592,6527,H,H,0.4108956855887432,0.2555247702045862,0.3335795442066706
197601593,6527,A,A,0.2058074364038652,0.18422184252295828,0.6099707210731765
197601594,6527,H,H,0.4352850270717416,0.3623018825420923,0.20241309038616617
197601595,6435,D,D,0.1937050169711371,0.4294695254092111,0.37682545761965175
197601597,6597,A,A,0.15653417760442878,0.31542524403270317,0.5280405783628681
197601598,6526,A,H,0.47873351121599655,0.33384954735328504,0.18741694143071844
197601599,6526,H,D,0.18882142318462666,0.4328423805178635,0.37833619629750986
197601600,6527,D,A,0.22490612970867646,0.2194948015822927,0.5555990687090309
197601602,6435,H,D,0.35799741170391497,0.4600775186909426,0.18192506960514254
197601603,6526,H,H,0.39145352726853033,0.3880580332353051,0.2204884394961646
197601605,6527,D,A,0.28339044882673525,0.2717914852485614,0.44481806592470335
197601606,6435,D,A,0.13550289469437002,0.3794999947670648,0.4849971105385652
197601607,6526,D,H,0.5751339271747494,0.2636793888305524,0.16118668399469813
