fixture_id,season_id,y_true,y_pred,p_home,p_draw,p_away
219930846,6484,H,A,0.37597168854896523,0.20118528301235816,0.42284302843867655
219930851,6435,A,A,0.2632597615831795,0.27051569113913654,0.46622454727768403
219931447,6484,A,A,0.09905737420211745,0.16611538157074518,0.7348272442271374
219931477,6435,D,A,0.17686311028491525,0.3734082129673982,0.4497286767476866
219931887,6597,A,H,0.579907175621101,0.2572809155785336,0.1628119088003654
219931888,6597,A,H,0.47488350302435023,0.22717598905611505,0.2979405079195348
219931889,6597,H,A,0.2762917114603788,0.2623003039774416,0.4614079845621797
219931890,6597,A,A,0.30428583721416136,0.21454188279019165,0.48117227999564693
219932119,6484,D,H,0.6634651990674184,0.24457364612628923,0.09196115480629244
219932120,6484,H,H,0.45567818536863125,0.23340568149399063,0.3109161331373782
219932122,6484,H,H,0.5246836354886317,0.20664588763554587,0.26867047687582246
219932123,6484,A,A,0.12342881656353148,0.27795328497067606,0.5986178984657925
219932124,6484,A,H,0.46072142790741255,0.2759418561812951,0.26333671591129226
219932351,6435,D,A,0.14317417978153946,0.2807813552925287,0.5760444649259319
219932567,6597,D,A,0.1411640622631976,0.37073960259696126,0.4880963351398411
219932571,6484,A,H,0.5449759680130443,0.3033590914166355,0.1516649405703203
219932584,6435,D,H,0.5093767571180954,0.2503405352975769,0.24028270758432776
219932785,6435,D,H,0.5465287954483988,0.35122324638161306,0.10224795816998813
219933248,6527,A,A,0.025728729948797373,0.11937758101311309,0.8548936890380895
219933251,6527,H,H,0.8186331689915294,0.12856044453276422,0.052806386475706395
219933253,6527,A,A,0.16993303904068002,0.20209894829384278,0.6279680126654772
219933255,6527,A,H,0.5465563250482282,0.2669012992329286,0.18654237571884325
219933258,6527,D,H,0.5024785820845631,0.3319946706949671,0.1655267472204698
219933260,6527,A,A,0.25682956825055236,0.2568535371601633,0.48631689458928423
219933261,6527,A,H,0.3643277212127985,0.31227355800135115,0.3233987207858504
219933262,6527,A,A,0.08475902943411501,0.25416283030851017,0.6610781402573748
219933263,6527,H,H,0.46025701384640394,0.2575818950314821,0.2821610911221139
219934235,6435,D,A,0.11435944621174109,0.43421862454576915,0.45142192924248975
219934655,6526,D,H,0.5844621464587851,0.2894122803300261,0.12612557321118875
219934656,6526,H,H,0.516202874776746,0.2894704036851647,0.19432672153808933
219934657,6526,A,D,0.32064644729261793,0.4337867068060447,0.24556684590133743
219934658,6526,H,H,0.4652790302308895,0.37099134400371697,0.1637296257653935
219934659,6526,H,A,0.20935209411448305,0.2597506175035732,0.5308972883819437
219934661,6526,D,D,0.35114434828247404,0.3663797531774104,0.28247589854011546
219934662,6526,H,H,0.584814847529518,0.3135527114321004,0.10163244103838161
219934663,6526,D,A,0.26064768173181285,0.23131763499920596,0.5080346832689813
219934664,6484,H,H,0.818260127243484,0.13372345109422548,0.04801642166229062
219934665,6526,A,D,0.28479048102728327,0.3645439047477903,0.3506656142249265
219934666,6526,H,H,0.4613459784872016,0.30289743284891224,0.23575658866388616
219934764,6597,A,H,0.4310854431979118,0.2487076918957478,0.32020686490634037
219934896,6435,A,A,0.1517936024674186,0.41351450545402135,0.43469189207856007
219934960,6597,H,H,0.8384222267209938,0.1293864042482436,0.032191369030762626
219934963,6484,H,H,0.5689687873923255,0.17194988221914467,0.2590813303885298
219934988,6435,H,H,0.42685673050868433,0.25146337739564456,0.32167989209567116
219935017,6597,A,A,0.19383902699732328,0.2832250094836411,0.5229359635190356
219935065,6435,H,D,0.3812990015650468,0.41817020148082956,0.2005307969541236
219935239,6435,H,H,0.7345291994215298,0.21301994227935103,0.0524508582991191
219936004,6597,H,H,0.6197788794320341,0.2313310451294391,0.14889007543852678
219936044,6435,H,H,0.4609480206020102,0.32919942290313814,0.20985255649485157
219936048,6484,A,H,0.3847315567130268,0.2676368650001829,0.3476315782867904
219936784,6484,D,H,0.42678043378016745,0.2923369850350812,0.28088258118475135
219936813,6435,A,H,0.4701276887479778,0.4025645836779553,0.12730772757406703
219937207,6597,D,H,0.6162462639094177,0.25337838592215106,0.13037535016843127
219937208,6597,H,H,0.4568756797245076,0.4079943970423844,0.13512992323310816
